OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,capacity,lat,lon,name,short_name,station_id,DDLat,DDLon,ORIG_OID,OBJECTID_1,Shape_Leng,zone,LocationID,borough,taxi_R_OBJECTID,taxi_R_tz,taxi_R_total,taxi_R_male,taxi_R_age_under_29,taxi_R_age_30_54,taxi_R_age_55_over,taxi_R_white,taxi_R_black,taxi_R_asian,taxi_R_others,taxi_R_two_or_more,taxi_R_less_high_school,taxi_R_high_school,taxi_R_college,taxi_R_bachelor,taxi_W_OBJECTID,taxi_W_tz,taxi_W_total,taxi_W_male,taxi_W_age_under_29,taxi_W_age_30_54,taxi_W_age_55_over,taxi_W_white,taxi_W_black,taxi_W_asian,taxi_W_others,taxi_W_two_or_more,taxi_W_less_high_school,taxi_W_high_school,taxi_W_college,taxi_W_bachelor,nyu_2451_34513_statefp,nyu_2451_34513_countyfp,nyu_2451_34513_tractce,nyu_2451_34513_geoid,nyu_2451_34513_name,nyu_2451_34513_namelsad,nyu_2451_34513_mtfcc,nyu_2451_34513_funcstat,nyu_2451_34513_aland,nyu_2451_34513_awater,nyu_2451_34513_intptlat,nyu_2451_34513_intptlon,nyu_2451_34513_ct,census_csv_CensusTract,census_csv_County,census_csv_Borough,census_csv_Income,census_csv_IncomePerCap,census_csv_Drive,census_csv_Carpool,census_csv_Transit,census_csv_Walk,census_csv_OtherTransp,census_csv_WorkAtHome,census_csv_MeanCommute,census_csv_Employed,census_csv_PrivateWork,census_csv_PublicWork,census_csv_SelfEmployed,census_csv_FamilyWork,census_csv_Unemployment
406,1,406,1,406,0,40.698779999999999,-73.997119999999995,Brooklyn Bridge Park - Pier 2,4829.050000000000182,3180,40.69878825N,073.99712144W,406,33,0.053270293196700,Brooklyn Heights,33,Brooklyn,32,33,12611,0.495519784315280,0.170565379430656,0.644358100071366,0.185076520497978,0.791689794623741,0.084212195702165,0.099833478709064,0.005154230433748,0.019110300531282,0.068828800253747,0.140908730473396,0.216319086511775,0.403378003330426,31,33,15811,0.416861678578205,0.221364872557081,0.553412181392701,0.225222946050218,0.614319144899121,0.283853013724622,0.074188855859844,0.008728100689393,0.018910884827019,0.117513123774587,0.174562013787869,0.225286193156663,0.261273796723800,36,047,000301,36047000301,3.01,Census Tract 3.01,G5020,S,214944,0,+40.6964163,-073.9974952,36047000301.000000000000000,36047000301.000000000000000,Kings,Brooklyn,101544,82140,5.800000000000000,3.600000000000000,73.400000000000006,9.199999999999999,3.400000000000000,4.600000000000000,31.300000000000001,0.508657465000000,79.900000000000006,11.100000000000000,9.000000000000000,0.000000000000000,3.000000000000000
407,1,407,1,407,42,40.686931000000001,-74.016965999999996,Yankee Ferry Terminal,4440.010000000000218,3182,40.68693925N,074.01696745W,407,105,0.077425339831400,Governor's Island/Ellis Island/Liberty Island,103,Manhattan,102,103,200,0.510000000000000,0.190000000000000,0.570000000000000,0.240000000000000,0.545000000000000,0.240000000000000,0.125000000000000,0.035000000000000,0.055000000000000,0.135000000000000,0.210000000000000,0.265000000000000,0.200000000000000,100,103,167,0.383233532934132,0.532934131736527,0.371257485029940,0.095808383233533,0.491017964071856,0.485029940119760,0.023952095808383,0.000000000000000,0.000000000000000,0.143712574850299,0.125748502994012,0.137724550898204,0.059880239520958,36,061,000500,36061000500,5,Census Tract 5,G5020,S,821563,3296589,+40.6903066,-074.0178910,36061000500.000000000000000,36061000500.000000000000000,New York,Manhattan,,,,,,,,,,,,,,,
408,1,408,1,408,27,40.743000000000002,-73.935609999999997,47 Ave & 31 St,6151.029999999999745,3221,40.74300826N,073.93561143W,434,226,0.168957762041000,Sunnyside,226,Queens,224,226,26134,0.517257212826203,0.217915359302059,0.581388229892095,0.200696410805847,0.720785184051427,0.083913675671539,0.164689676283768,0.009948725797811,0.020662738195454,0.115137368944670,0.157304660595393,0.215351649192623,0.294290961965256,220,226,45297,0.607479524030289,0.185531050621454,0.577609996246992,0.236858953131554,0.608693732476765,0.262533942645208,0.100227388127249,0.010795416915027,0.017749519835751,0.149767092743449,0.198975649601519,0.241340486124909,0.224385720908669,36,081,019900,36081019900,199,Census Tract 199,G5020,S,1553987,120185,+40.7331974,-073.9303968,36081019900.000000000000000,36081019900.000000000000000,Queens,Queens,58281,16339,35.299999999999997,0.000000000000000,53.399999999999999,11.300000000000001,0.000000000000000,0.000000000000000,34.299999999999997,0.348230912000000,59.899999999999999,18.199999999999999,21.899999999999999,0.000000000000000,3.400000000000000
409,1,409,1,409,53,40.758996559605116,-73.968653976917267,E 55 St & 3 Ave,6691.119999999999891,3223,40.75900483N,073.96865542W,435,162,0.035269814621900,Midtown East,162,Manhattan,160,162,3755,0.533155792276964,0.287616511318242,0.533954727030626,0.178428761651132,0.751264980026631,0.073501997336884,0.147003994673768,0.008255659121172,0.019973368841545,0.063115845539281,0.120106524633822,0.173635153129161,0.355525965379494,156,162,114485,0.548840459448836,0.216115648338210,0.608079661090973,0.175804690570817,0.709009913962528,0.138236450189981,0.128750491330742,0.007153775603791,0.016849368912958,0.065676726208674,0.115892911735162,0.184696685155261,0.417618028562694,36,061,010000,36061010000,100,Census Tract 100,G5020,S,172894,0,+40.7580653,-073.9712318,36061010000.000000000000000,36061010000.000000000000000,New York,Manhattan,112098,103118,7.700000000000000,0.000000000000000,42.299999999999997,42.399999999999999,3.800000000000000,3.800000000000000,24.899999999999999,0.727272727000000,91.799999999999997,4.000000000000000,4.200000000000000,0.000000000000000,3.600000000000000
410,1,410,1,410,45,40.782750000000000,-73.971369999999993,W 82 St & Central Park West,7304.079999999999927,3226,40.78275827N,073.97137144W,437,239,0.063626115295800,Upper West Side South,239,Manhattan,237,239,21317,0.500445653703617,0.176994886710137,0.580147300276774,0.242857813013088,0.848524651686447,0.054510484589764,0.077543744429329,0.005629309940423,0.013791809354037,0.063986489656143,0.139466153773983,0.207111694891401,0.412440774968335,233,239,18185,0.466758317294473,0.254110530657135,0.518944184767666,0.226945284575199,0.679901017321969,0.208688479516085,0.088094583447897,0.007148748968930,0.016167170745120,0.121528732471817,0.174044542205114,0.215837228485015,0.234478966180918,36,061,016500,36061016500,165,Census Tract 165,G5020,S,204317,0,+40.7823577,-073.9749987,36061016500.000000000000000,36061016500.000000000000000,New York,Manhattan,126346,115152,5.900000000000000,1.400000000000000,71.200000000000003,6.300000000000000,3.700000000000000,11.600000000000000,33.899999999999999,0.587721893000000,85.700000000000003,4.500000000000000,9.900000000000000,0.000000000000000,4.100000000000000
411,1,411,1,411,39,40.767800801481322,-73.965920805931091,E 67 St & Park Ave,6932.140000000000327,3231,40.76780907N,073.96592224W,438,237,0.042212600338800,Upper East Side South,237,Manhattan,235,237,8327,0.511708898763060,0.174972979464393,0.516512549537649,0.308514470997958,0.850246187102198,0.049477602978263,0.078419598895160,0.006124654737601,0.015731956286778,0.068452023537889,0.134021856611024,0.205716344421761,0.416836795964933,231,237,43818,0.454927198868045,0.232917978912776,0.539618421653202,0.227463599434023,0.716554840476517,0.159432196814095,0.099365557533434,0.008192980053859,0.016454425122096,0.103564745081930,0.159203980099502,0.220525811310420,0.283787484595372,36,061,012000,36061012000,120,Census Tract 120,G5020,S,173023,0,+40.7669264,-073.9647673,36061012000.000000000000000,36061012000.000000000000000,New York,Manhattan,148833,138832,8.800000000000001,0.000000000000000,31.500000000000000,34.200000000000003,6.800000000000000,18.699999999999999,24.500000000000000,0.476250792000000,86.400000000000006,2.900000000000000,10.600000000000000,0.000000000000000,3.500000000000000
412,1,412,1,412,31,40.689621887903328,-73.983042687177658,Bond St & Fulton St,4479.060000000000400,3232,40.68963014N,073.98304413W,439,25,0.047145819931900,Boerum Hill,25,Brooklyn,24,25,11817,0.474993653211475,0.211305745959211,0.645172209528645,0.143522044512144,0.696115765422696,0.184649234154185,0.088516543962089,0.008123889312008,0.022594567149023,0.085808580858086,0.147837860709148,0.214352204451214,0.340695608022341,23,25,27777,0.592468589120495,0.187529250819023,0.604924937898261,0.207545811282716,0.552399467185081,0.327105158944450,0.095042661194513,0.008136227814379,0.017316484861576,0.103970911185513,0.175936926233935,0.249558987651654,0.283003924109875,36,047,003700,36047003700,37,Census Tract 37,G5020,S,167607,0,+40.6894050,-073.9847342,36047003700.000000000000000,36047003700.000000000000000,Kings,Brooklyn,102386,65113,6.100000000000000,0.700000000000000,75.400000000000006,6.500000000000000,2.300000000000000,9.100000000000000,30.300000000000001,0.673413063000000,84.799999999999997,7.500000000000000,7.700000000000000,0.000000000000000,5.400000000000000
413,1,413,1,413,39,40.757245679117261,-73.978059142827988,E 48 St & 5 Ave,6626.010000000000218,3233,40.75725395N,073.97806059W,440,161,0.035803910061100,Midtown Center,161,Manhattan,159,161,2265,0.582781456953642,0.213686534216336,0.519205298013245,0.267108167770419,0.748344370860927,0.105960264900662,0.115673289183223,0.007505518763797,0.022516556291391,0.075496688741722,0.149668874172185,0.197792494481236,0.363355408388521,155,161,197140,0.545160799431876,0.223582225829360,0.597970985086740,0.178446789083900,0.722932941057117,0.121446687633154,0.130648270264786,0.007334888911433,0.017637212133509,0.068205336309222,0.119564776301106,0.185893273815563,0.402754387744750,36,061,009400,36061009400,94,Census Tract 94,G5020,S,152754,0,+40.7552279,-073.9777463,36061009400.000000000000000,36061009400.000000000000000,New York,Manhattan,,67220,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,,0.466666667000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
414,1,414,1,414,31,40.752165280621966,-73.979921936988816,E 41 St & Madison Ave,6474.119999999999891,3235,40.75217355N,073.97992338W,441,170,0.045769009105100,Murray Hill,170,Manhattan,168,170,14419,0.483944795062071,0.325958804355364,0.506415146681462,0.167626048963174,0.787086483112560,0.051806644011374,0.141271932866357,0.006311117275817,0.013523822733893,0.057770996601706,0.105624523198557,0.168666343019627,0.341979332824745,164,170,99255,0.518432320789885,0.253417963830537,0.568817691803939,0.177764344365523,0.699823686464158,0.153735328195053,0.120779809581381,0.007848471109768,0.017812704649640,0.081194902020049,0.134673316205733,0.198287239937535,0.332426578006146,36,061,008200,36061008200,82,Census Tract 82,G5020,S,172401,0,+40.7506132,-073.9808741,36061008200.000000000000000,36061008200.000000000000000,New York,Manhattan,107925,108621,7.000000000000000,1.700000000000000,30.100000000000001,51.100000000000001,1.000000000000000,9.199999999999999,24.100000000000001,0.648039216000000,85.200000000000003,5.400000000000000,9.300000000000001,0.000000000000000,0.900000000000000
415,1,415,1,415,33,40.758984813996342,-73.993799686431871,W 42 St & Dyer Ave,6644.069999999999709,3236,40.75899308N,073.99380113W,442,48,0.043746744143100,Clinton East,48,Manhattan,47,48,19968,0.561298076923077,0.241887019230769,0.549429086538462,0.208683894230769,0.762670272435897,0.083533653846154,0.127604166666667,0.006710737179487,0.019481169871795,0.078125000000000,0.133112980769231,0.197766426282051,0.349108573717949,46,48,40945,0.524215410917084,0.233190865795579,0.574331420197826,0.192477714006594,0.681743802662108,0.191598485773599,0.098595677127854,0.008792282329955,0.019269752106484,0.108316033703749,0.160434729515203,0.218610330931738,0.279448040053731,36,061,012100,36061012100,121,Census Tract 121,G5020,S,178161,0,+40.7597092,-073.9917004,36061012100.000000000000000,36061012100.000000000000000,New York,Manhattan,62301,54804,3.700000000000000,0.900000000000000,41.799999999999997,42.100000000000001,4.100000000000000,7.500000000000000,25.800000000000001,0.701904297000000,83.099999999999994,4.400000000000000,12.500000000000000,0.000000000000000,7.100000000000000
416,1,416,1,416,19,40.686203000000006,-73.944693999999998,Monroe St & Tompkins Ave,4434.060000000000400,3241,40.68621125N,073.94469543W,443,17,0.093522632948000,Bedford,17,Brooklyn,16,17,30591,0.482658298192279,0.296819325945540,0.561864600699552,0.141316073354908,0.547187081167664,0.377071687751299,0.047301493903436,0.008989572096368,0.019450165081233,0.116177960838155,0.163577522800824,0.214474845542807,0.208950344872675,15,17,14566,0.448166964163120,0.239873678429219,0.567691885212138,0.192434436358643,0.612522312233969,0.307016339420568,0.058629685569134,0.008032404229027,0.013799258547302,0.135521076479473,0.191747906082658,0.219415076204861,0.213442262803790,36,047,026500,36047026500,265,Census Tract 265,G5020,S,159608,0,+40.6869045,-073.9446206,36047026500.000000000000000,36047026500.000000000000000,Kings,Brooklyn,51050,32354,15.600000000000000,1.900000000000000,62.899999999999999,10.199999999999999,4.400000000000000,4.900000000000000,42.600000000000001,0.471051152000000,79.799999999999997,13.800000000000001,6.400000000000000,0.000000000000000,12.100000000000000
417,1,417,1,417,39,40.691029256779679,-73.991833627223969,Schermerhorn St & Court St,4565.039999999999964,3242,40.69103751N,073.99183507W,444,33,0.053270293196700,Brooklyn Heights,33,Brooklyn,32,33,12611,0.495519784315280,0.170565379430656,0.644358100071366,0.185076520497978,0.791689794623741,0.084212195702165,0.099833478709064,0.005154230433748,0.019110300531282,0.068828800253747,0.140908730473396,0.216319086511775,0.403378003330426,31,33,15811,0.416861678578205,0.221364872557081,0.553412181392701,0.225222946050218,0.614319144899121,0.283853013724622,0.074188855859844,0.008728100689393,0.018910884827019,0.117513123774587,0.174562013787869,0.225286193156663,0.261273796723800,36,047,000900,36047000900,9,Census Tract 9,G5020,S,161375,0,+40.6917355,-073.9916274,36047000900.000000000000000,36047000900.000000000000000,Kings,Brooklyn,121083,86132,2.100000000000000,0.300000000000000,78.000000000000000,8.900000000000000,3.800000000000000,7.000000000000000,30.399999999999999,0.632388275000000,86.799999999999997,7.800000000000000,5.400000000000000,0.000000000000000,5.100000000000000
418,1,418,1,418,29,40.758923863776950,-73.962262272834778,E 58 St & 1 Ave,6682.029999999999745,3243,40.75893213N,073.96226371W,445,229,0.042525290011600,Sutton Place/Turtle Bay North,229,Manhattan,227,229,13270,0.495629238884702,0.232328560663150,0.521853805576488,0.245817633760362,0.826978146194424,0.038960060286360,0.116729464958553,0.004596834966089,0.012735493594574,0.058327053504145,0.116729464958553,0.193971363978900,0.398643556895252,223,229,25954,0.478847191184403,0.219696385913539,0.564267550281267,0.216036063805194,0.724011713030747,0.150574092625414,0.101333127841566,0.006126223318178,0.017954843184095,0.094474840101718,0.145642290205749,0.208985127533328,0.331201356245665,36,061,010601,36061010601,106.01,Census Tract 106.01,G5020,S,132283,120515,+40.7568359,-073.9604665,36061010601.000000000000000,36061010601.000000000000000,New York,Manhattan,125488,164802,13.699999999999999,2.400000000000000,39.200000000000003,27.600000000000001,5.200000000000000,12.000000000000000,30.899999999999999,0.537952886000000,82.400000000000006,4.000000000000000,13.600000000000000,0.000000000000000,6.500000000000000
419,1,419,1,419,31,40.731437240852280,-73.994903415441513,University Pl & E 8 St,5755.140000000000327,3244,40.73144550N,073.99490486W,446,113,0.032745350566000,Greenwich Village North,113,Manhattan,111,113,9631,0.526736579794414,0.199771570968747,0.580728896272453,0.219499532758800,0.832727650295919,0.051085037898453,0.093240577302461,0.006126051292701,0.016820683210466,0.063337140483854,0.133734814660991,0.204236320215969,0.398920153670439,108,113,23621,0.506667795605605,0.343465560306507,0.504466364675501,0.152068075017992,0.718047500105838,0.149824308877694,0.105160662122687,0.006773633631091,0.020193895262690,0.086617840057576,0.137208416239787,0.179755302485077,0.252952880911054,36,061,005900,36061005900,59,Census Tract 59,G5020,S,116169,0,+40.7312895,-073.9945614,36061005900.000000000000000,36061005900.000000000000000,New York,Manhattan,103672,119453,5.100000000000000,0.900000000000000,47.200000000000003,30.300000000000001,10.500000000000000,5.900000000000000,22.399999999999999,0.567273376000000,83.299999999999997,6.700000000000000,8.600000000000000,1.400000000000000,1.600000000000000
420,1,420,1,420,19,40.680356084043396,-73.947679102420793,Verona Pl & Fulton St,4124.039999999999964,3249,40.68036434N,073.94768053W,447,17,0.093522632948000,Bedford,17,Brooklyn,16,17,30591,0.482658298192279,0.296819325945540,0.561864600699552,0.141316073354908,0.547187081167664,0.377071687751299,0.047301493903436,0.008989572096368,0.019450165081233,0.116177960838155,0.163577522800824,0.214474845542807,0.208950344872675,15,17,14566,0.448166964163120,0.239873678429219,0.567691885212138,0.192434436358643,0.612522312233969,0.307016339420568,0.058629685569134,0.008032404229027,0.013799258547302,0.135521076479473,0.191747906082658,0.219415076204861,0.213442262803790,36,047,024900,36047024900,249,Census Tract 249,G5020,S,168496,0,+40.6829833,-073.9483904,36047024900.000000000000000,36047024900.000000000000000,Kings,Brooklyn,48315,28455,12.900000000000000,1.800000000000000,67.200000000000003,7.000000000000000,5.700000000000000,5.500000000000000,42.100000000000001,0.559778505000000,84.500000000000000,7.700000000000000,7.800000000000000,0.000000000000000,11.300000000000001
421,1,421,1,421,19,40.750585347021499,-73.994684815406799,8 Ave & W 31 St,6450.050000000000182,3255,40.75059361N,073.99468626W,448,68,0.049337379556900,East Chelsea,68,Manhattan,67,68,15825,0.532385466034755,0.232417061611374,0.565687203791469,0.201895734597156,0.761200631911532,0.107424960505529,0.106540284360190,0.006445497630332,0.018388625592417,0.083538704581359,0.139399684044234,0.199052132701422,0.345592417061611,65,68,53687,0.550561588466482,0.237729804235662,0.589807588429229,0.172462607335109,0.683834075288245,0.182669920092387,0.106767001322480,0.007133943040215,0.019595060256673,0.091642297017900,0.148955985620355,0.209268538007339,0.312403375118744,36,061,010300,36061010300,103,Census Tract 103,G5020,S,172650,0,+40.7521404,-073.9971904,36061010300.000000000000000,36061010300.000000000000000,New York,Manhattan,94607,73889,6.600000000000000,0.600000000000000,47.799999999999997,28.000000000000000,16.600000000000001,0.400000000000000,22.399999999999999,0.759369908000000,86.599999999999994,3.700000000000000,9.699999999999999,0.000000000000000,3.800000000000000
